type,name,pruned_on,sparsity,module,activation_diff
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.7.post_attention_layernorm,11.2608
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.7.mlp.gate_proj,19.9021
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.7.mlp.up_proj,16.1245
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.7.mlp.down_proj,2.9788
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.8.input_layernorm,17.1982
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.8.self_attn.q_proj,28.3775
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.8.self_attn.k_proj,21.2459
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.8.self_attn.v_proj,6.4899
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.8.self_attn.o_proj,1.0329
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.8.post_attention_layernorm,11.4903
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.8.mlp.gate_proj,19.8066
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.8.mlp.up_proj,16.5330
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.8.mlp.down_proj,3.1194
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.9.input_layernorm,17.0026
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.9.self_attn.q_proj,27.7484
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.9.self_attn.k_proj,20.2792
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.9.self_attn.v_proj,7.3745
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.9.self_attn.o_proj,0.8596
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.9.post_attention_layernorm,11.4321
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.9.mlp.gate_proj,19.3875
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.9.mlp.up_proj,16.6578
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.9.mlp.down_proj,2.9209
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.10.input_layernorm,17.3802
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.10.self_attn.q_proj,28.2317
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.10.self_attn.k_proj,21.5347
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.10.self_attn.v_proj,6.5454
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.10.self_attn.o_proj,0.9434
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.10.post_attention_layernorm,11.7037
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.10.mlp.gate_proj,19.9083
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.10.mlp.up_proj,17.1545
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.10.mlp.down_proj,2.9476
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.11.input_layernorm,16.4331
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.11.self_attn.q_proj,25.6373
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.11.self_attn.k_proj,20.8930
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.11.self_attn.v_proj,7.0609
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.11.self_attn.o_proj,1.4584
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.11.post_attention_layernorm,11.7394
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.11.mlp.gate_proj,19.3565
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.11.mlp.up_proj,17.6814
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.11.mlp.down_proj,3.4469
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.12.input_layernorm,18.2260
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.12.self_attn.q_proj,25.3205
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.12.self_attn.k_proj,21.9715
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.12.self_attn.v_proj,7.3215
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.12.self_attn.o_proj,1.2196
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.12.post_attention_layernorm,12.0831
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.12.mlp.gate_proj,21.0652
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.12.mlp.up_proj,18.0517
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.12.mlp.down_proj,3.6760
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.13.input_layernorm,20.2178
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.13.self_attn.q_proj,26.1473
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.13.self_attn.k_proj,23.2144
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.13.self_attn.v_proj,8.1368
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.13.self_attn.o_proj,1.0225
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.13.post_attention_layernorm,13.2323
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.13.mlp.gate_proj,24.8318
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.13.mlp.up_proj,19.6985
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.13.mlp.down_proj,4.2439
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.14.input_layernorm,19.7155
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.14.self_attn.q_proj,29.6436
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.14.self_attn.k_proj,19.3609
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.14.self_attn.v_proj,9.3059
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.14.self_attn.o_proj,3.5499
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.14.post_attention_layernorm,14.7472
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.14.mlp.gate_proj,27.0802
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.14.mlp.up_proj,21.8989
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.14.mlp.down_proj,4.5632
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.15.input_layernorm,21.9620
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.15.self_attn.q_proj,28.0117
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.15.self_attn.k_proj,22.4953
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.15.self_attn.v_proj,8.7877
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.15.self_attn.o_proj,2.2582
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.15.post_attention_layernorm,14.9461
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.15.mlp.gate_proj,27.6895
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.15.mlp.up_proj,22.1366
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.15.mlp.down_proj,4.6348
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.16.input_layernorm,22.0708
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.16.self_attn.q_proj,26.8727
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.16.self_attn.k_proj,23.0534
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.16.self_attn.v_proj,10.9380
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.16.self_attn.o_proj,1.4743
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.16.post_attention_layernorm,14.7936
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.16.mlp.gate_proj,26.7348
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.16.mlp.up_proj,22.1870
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.16.mlp.down_proj,4.6461
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.17.input_layernorm,22.7789
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.17.self_attn.q_proj,28.1219
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.17.self_attn.k_proj,23.3864
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.17.self_attn.v_proj,11.4717
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.17.self_attn.o_proj,2.3804
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.17.post_attention_layernorm,15.7116
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.17.mlp.gate_proj,29.3771
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.17.mlp.up_proj,24.0299
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.17.mlp.down_proj,4.6826
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.18.input_layernorm,24.8503
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.18.self_attn.q_proj,28.1372
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.18.self_attn.k_proj,26.2305
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.18.self_attn.v_proj,13.0149
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.18.self_attn.o_proj,1.0201
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.18.post_attention_layernorm,16.1849
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.18.mlp.gate_proj,29.7106
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.18.mlp.up_proj,25.0137
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.18.mlp.down_proj,4.5529
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.19.input_layernorm,23.8333
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.19.self_attn.q_proj,27.0433
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.19.self_attn.k_proj,23.1165
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.19.self_attn.v_proj,12.6750
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.19.self_attn.o_proj,1.8579
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.19.post_attention_layernorm,16.3335
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.19.mlp.gate_proj,31.4602
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.19.mlp.up_proj,25.3524
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.19.mlp.down_proj,4.9138
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.20.input_layernorm,23.2719
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.20.self_attn.q_proj,26.0836
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.20.self_attn.k_proj,24.4563
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.20.self_attn.v_proj,14.8476
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.20.self_attn.o_proj,1.4211
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.20.post_attention_layernorm,16.0004
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.20.mlp.gate_proj,29.0024
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.20.mlp.up_proj,24.3920
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.20.mlp.down_proj,4.2152
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.21.input_layernorm,23.1053
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.21.self_attn.q_proj,27.9287
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.21.self_attn.k_proj,25.1815
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.21.self_attn.v_proj,17.6277
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.21.self_attn.o_proj,2.4960
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.21.post_attention_layernorm,15.6749
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.21.mlp.gate_proj,28.7933
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.21.mlp.up_proj,23.8487
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.21.mlp.down_proj,4.3872
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.22.input_layernorm,22.2769
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.22.self_attn.q_proj,27.3914
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.22.self_attn.k_proj,22.2778
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.22.self_attn.v_proj,16.2280
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.22.self_attn.o_proj,2.5888
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.22.post_attention_layernorm,16.0901
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.22.mlp.gate_proj,29.5233
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.22.mlp.up_proj,24.9910
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.22.mlp.down_proj,4.6855
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.23.input_layernorm,21.6883
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.23.self_attn.q_proj,27.8625
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.23.self_attn.k_proj,24.8087
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.23.self_attn.v_proj,13.2029
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.23.self_attn.o_proj,2.1948
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.23.post_attention_layernorm,16.5227
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.23.mlp.gate_proj,31.5505
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.23.mlp.up_proj,26.2763
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.23.mlp.down_proj,4.6607
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.24.input_layernorm,22.7037
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.24.self_attn.q_proj,26.2526
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.24.self_attn.k_proj,27.1243
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.24.self_attn.v_proj,19.8813
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.24.self_attn.o_proj,3.4933
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.24.post_attention_layernorm,16.1907
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.24.mlp.gate_proj,29.8762
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.24.mlp.up_proj,25.4767
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.24.mlp.down_proj,4.8206
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.25.input_layernorm,21.0701
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.25.self_attn.q_proj,29.1012
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.25.self_attn.k_proj,20.7209
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.25.self_attn.v_proj,13.6656
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.25.self_attn.o_proj,3.7404
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.25.post_attention_layernorm,16.5511
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.25.mlp.gate_proj,32.0978
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.25.mlp.up_proj,27.2254
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.25.mlp.down_proj,7.0837
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.26.input_layernorm,19.8180
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.26.self_attn.q_proj,24.8116
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.26.self_attn.k_proj,23.4082
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.26.self_attn.v_proj,19.3044
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.26.self_attn.o_proj,3.7598
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.26.post_attention_layernorm,15.8476
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.26.mlp.gate_proj,32.1515
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.26.mlp.up_proj,29.1959
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.26.mlp.down_proj,7.5757
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.27.input_layernorm,17.1690
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.27.self_attn.q_proj,21.9672
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.27.self_attn.k_proj,18.4774
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.27.self_attn.v_proj,14.5883
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.27.self_attn.o_proj,7.9170
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.27.post_attention_layernorm,14.6398
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.27.mlp.gate_proj,30.2880
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.27.mlp.up_proj,31.0913
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.layers.27.mlp.down_proj,33.3088
pruned,Llama-3.2-3b-Instruct,SIT,50pct,model.norm,27.3639
pruned,Llama-3.2-3b-Instruct,SIT,50pct,lm_head,202.6358
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.embed_tokens,1.3936
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.0.input_layernorm,8.6694
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.0.self_attn.q_proj,23.9892
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.0.self_attn.k_proj,18.2719
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.0.self_attn.v_proj,2.2914
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.0.self_attn.o_proj,0.3181
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.0.post_attention_layernorm,8.7443
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.0.mlp.gate_proj,15.8452
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.0.mlp.up_proj,14.4426
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.0.mlp.down_proj,2.1463
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.1.input_layernorm,9.6830
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.1.self_attn.q_proj,21.1302
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.1.self_attn.k_proj,19.5869
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.1.self_attn.v_proj,3.6308
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.1.self_attn.o_proj,1.5615
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.1.post_attention_layernorm,8.0323
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.1.mlp.gate_proj,15.7669
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.1.mlp.up_proj,13.4826
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.1.mlp.down_proj,1.6654
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.2.input_layernorm,19.9528
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.2.self_attn.q_proj,34.4531
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.2.self_attn.k_proj,22.6323
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.2.self_attn.v_proj,6.1646
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.2.self_attn.o_proj,1.1903
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.2.post_attention_layernorm,10.2171
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.2.mlp.gate_proj,19.0624
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.2.mlp.up_proj,16.6553
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.2.mlp.down_proj,2.0747
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.3.input_layernorm,19.8902
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.3.self_attn.q_proj,29.5286
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.3.self_attn.k_proj,25.1060
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.3.self_attn.v_proj,8.3282
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.3.self_attn.o_proj,1.0778
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.3.post_attention_layernorm,12.1086
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.3.mlp.gate_proj,23.0020
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.3.mlp.up_proj,19.4385
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.3.mlp.down_proj,2.7064
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.4.input_layernorm,19.7494
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.4.self_attn.q_proj,31.9521
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.4.self_attn.k_proj,27.4810
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.4.self_attn.v_proj,8.6701
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.4.self_attn.o_proj,1.6467
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.4.post_attention_layernorm,13.3181
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.4.mlp.gate_proj,27.8901
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.4.mlp.up_proj,20.7361
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.4.mlp.down_proj,3.4728
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.5.input_layernorm,23.9998
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.5.self_attn.q_proj,39.2959
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.5.self_attn.k_proj,28.2333
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.5.self_attn.v_proj,8.3642
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.5.self_attn.o_proj,0.9937
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.5.post_attention_layernorm,14.2763
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.5.mlp.gate_proj,29.0981
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.5.mlp.up_proj,22.3360
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.5.mlp.down_proj,3.4298
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.6.input_layernorm,22.2812
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.6.self_attn.q_proj,35.6116
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.6.self_attn.k_proj,31.3413
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.6.self_attn.v_proj,8.7087
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.6.self_attn.o_proj,1.7232
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.6.post_attention_layernorm,15.0052
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.6.mlp.gate_proj,29.1570
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.6.mlp.up_proj,22.8449
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.6.mlp.down_proj,4.0315
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.7.input_layernorm,21.5218
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.7.self_attn.q_proj,32.5612
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.7.self_attn.k_proj,29.3749
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.7.self_attn.v_proj,8.4480
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.7.self_attn.o_proj,1.3026
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.7.post_attention_layernorm,14.9921
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.7.mlp.gate_proj,28.5989
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.7.mlp.up_proj,23.5557
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.7.mlp.down_proj,4.4761
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.8.input_layernorm,23.1319
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.8.self_attn.q_proj,35.7127
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.8.self_attn.k_proj,31.0026
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.8.self_attn.v_proj,8.8960
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.8.self_attn.o_proj,1.2592
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.8.post_attention_layernorm,15.2939
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.8.mlp.gate_proj,27.9699
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.8.mlp.up_proj,22.8847
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.8.mlp.down_proj,4.1279
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.9.input_layernorm,22.4227
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.9.self_attn.q_proj,31.0651
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.9.self_attn.k_proj,26.1714
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.9.self_attn.v_proj,9.8395
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.9.self_attn.o_proj,1.1272
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.9.post_attention_layernorm,14.8469
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.9.mlp.gate_proj,27.1348
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.9.mlp.up_proj,22.7687
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.9.mlp.down_proj,4.0959
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.10.input_layernorm,22.7022
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.10.self_attn.q_proj,32.5344
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.10.self_attn.k_proj,28.5552
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.10.self_attn.v_proj,8.2458
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.10.self_attn.o_proj,0.9234
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.10.post_attention_layernorm,14.9861
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.10.mlp.gate_proj,26.7150
pruned,Llama-3.2-3b-Instruct,SST,25pct,model.layers.10.mlp.up_proj,23.5040
