type,name,pruned_on,sparsity,module,mean,std,min,max
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.10.self_attn.q_proj,-0.0302,0.9798,-10.4766,7.0234
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.10.self_attn.k_proj,-0.0132,1.3180,-10.9922,9.7500
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.10.self_attn.v_proj,0.0116,0.2322,-1.8115,1.5527
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.10.self_attn.o_proj,0.0004,0.0356,-0.1550,0.4626
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.10.post_attention_layernorm,0.0005,0.2317,-5.5703,6.4883
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.10.mlp.gate_proj,-0.1773,0.2877,-2.5000,1.7686
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.10.mlp.up_proj,-0.0009,0.2322,-3.7090,2.1172
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.10.mlp.down_proj,0.0005,0.0552,-1.1270,1.3018
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.11.input_layernorm,0.0029,0.3514,-4.7852,6.3750
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.11.self_attn.q_proj,0.0479,1.1202,-10.1406,11.8359
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.11.self_attn.k_proj,-0.0101,1.5987,-14.5156,12.7969
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.11.self_attn.v_proj,0.0038,0.2423,-1.3955,1.2432
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.11.self_attn.o_proj,-0.0006,0.0465,-0.5420,1.1768
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.11.post_attention_layernorm,0.0004,0.2409,-6.3086,7.0820
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.11.mlp.gate_proj,-0.1708,0.3022,-3.7246,2.3652
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.11.mlp.up_proj,0.0010,0.2448,-3.5703,3.4473
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.11.mlp.down_proj,0.0000,0.0598,-1.3711,0.5073
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.12.input_layernorm,-0.0008,0.4152,-8.8750,5.5000
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.12.self_attn.q_proj,-0.0052,0.8745,-6.6250,7.1797
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.12.self_attn.k_proj,-0.0285,1.3762,-8.4766,9.1250
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.12.self_attn.v_proj,-0.0036,0.2629,-1.6992,1.4805
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.12.self_attn.o_proj,0.0006,0.0373,-0.2532,0.7729
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.12.post_attention_layernorm,0.0019,0.2458,-5.7852,6.3086
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.12.mlp.gate_proj,-0.1913,0.3063,-4.5742,3.0273
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.12.mlp.up_proj,-0.0031,0.2464,-4.3281,3.9102
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.12.mlp.down_proj,-0.0005,0.0678,-1.0957,1.0107
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.13.input_layernorm,-0.0018,0.4302,-7.4727,5.6367
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.13.self_attn.q_proj,0.0321,0.9406,-5.5625,8.6250
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.13.self_attn.k_proj,0.0074,1.5073,-12.4219,15.9766
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.13.self_attn.v_proj,0.0057,0.2713,-1.5918,1.7822
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.13.self_attn.o_proj,-0.0004,0.0534,-0.3816,0.6680
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.13.post_attention_layernorm,-0.0002,0.2618,-6.3594,6.1523
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.13.mlp.gate_proj,-0.2066,0.3539,-5.2656,3.5703
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.13.mlp.up_proj,-0.0005,0.2509,-3.0918,1.8896
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.13.mlp.down_proj,0.0002,0.0849,-2.3066,1.6582
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.14.input_layernorm,-0.0016,0.4128,-6.3477,5.4922
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.14.self_attn.q_proj,-0.0133,1.0607,-8.7188,9.2656
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.14.self_attn.k_proj,0.0294,1.5134,-11.5312,13.7656
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.14.self_attn.v_proj,0.0017,0.2712,-1.4307,1.6436
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.14.self_attn.o_proj,-0.0002,0.0686,-0.6924,0.3765
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.14.post_attention_layernorm,0.0003,0.2707,-6.7109,5.8125
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.14.mlp.gate_proj,-0.2841,0.3645,-4.8633,3.5527
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.14.mlp.up_proj,0.0027,0.2625,-2.1367,1.8945
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.14.mlp.down_proj,-0.0002,0.0759,-0.6265,1.2646
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.15.input_layernorm,-0.0025,0.4309,-7.9727,5.3086
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.15.self_attn.q_proj,0.0433,1.0373,-8.6250,10.8750
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.15.self_attn.k_proj,0.0385,1.3684,-8.2109,10.2969
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.15.self_attn.v_proj,0.0020,0.2645,-1.3242,1.4277
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.15.self_attn.o_proj,0.0007,0.0468,-0.8052,0.3430
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.15.post_attention_layernorm,0.0013,0.2672,-6.5430,4.3320
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.15.mlp.gate_proj,-0.3050,0.3631,-5.3359,4.2070
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.15.mlp.up_proj,-0.0006,0.2577,-2.4355,3.4141
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.15.mlp.down_proj,-0.0009,0.0775,-1.2197,1.5684
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.16.input_layernorm,-0.0021,0.4441,-7.3789,6.6641
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.16.self_attn.q_proj,0.0316,1.0414,-7.8398,10.6562
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.16.self_attn.k_proj,0.0598,1.4718,-9.7422,11.9062
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.16.self_attn.v_proj,-0.0004,0.3088,-2.2539,1.5664
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.16.self_attn.o_proj,0.0002,0.0383,-0.4983,0.8545
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.16.post_attention_layernorm,0.0007,0.2618,-6.0977,4.2383
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.16.mlp.gate_proj,-0.2617,0.3429,-4.4844,2.6855
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.16.mlp.up_proj,-0.0018,0.2451,-3.5508,2.2656
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.16.mlp.down_proj,-0.0016,0.0710,-1.0791,1.5498
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.17.input_layernorm,-0.0040,0.4408,-6.3086,6.3555
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.17.self_attn.q_proj,0.0161,1.1097,-9.2109,8.3594
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.17.self_attn.k_proj,-0.0359,1.4554,-12.8438,10.6094
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.17.self_attn.v_proj,0.0001,0.3187,-1.7656,2.5195
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.17.self_attn.o_proj,-0.0004,0.0405,-0.4370,0.7646
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.17.post_attention_layernorm,-0.0017,0.2616,-6.2852,4.1797
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.17.mlp.gate_proj,-0.2443,0.3315,-5.3633,2.6406
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.17.mlp.up_proj,0.0027,0.2440,-2.2383,2.8105
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.17.mlp.down_proj,-0.0003,0.0659,-1.0947,1.0527
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.18.input_layernorm,-0.0057,0.4721,-6.9141,6.9219
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.18.self_attn.q_proj,-0.0061,1.0569,-8.0000,10.7422
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.18.self_attn.k_proj,-0.0069,1.4852,-9.1250,9.8516
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.18.self_attn.v_proj,0.0118,0.3278,-1.6104,1.7686
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.18.self_attn.o_proj,-0.0004,0.0332,-0.9824,1.2949
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.18.post_attention_layernorm,-0.0021,0.2600,-6.2500,4.5000
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.18.mlp.gate_proj,-0.2059,0.3197,-3.9258,2.9395
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.18.mlp.up_proj,-0.0009,0.2447,-3.7363,2.6777
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.18.mlp.down_proj,-0.0002,0.0621,-0.6753,1.1875
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.19.input_layernorm,-0.0050,0.4456,-6.3281,7.1055
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.19.self_attn.q_proj,0.0013,1.1662,-16.3281,15.3984
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.19.self_attn.k_proj,0.0011,1.4845,-13.5078,9.7578
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.19.self_attn.v_proj,0.0023,0.3207,-1.6133,2.7988
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.19.self_attn.o_proj,-0.0003,0.0467,-1.0098,0.7344
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.19.post_attention_layernorm,-0.0022,0.2640,-6.3555,4.7031
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.19.mlp.gate_proj,-0.2236,0.3277,-4.0195,4.0039
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.19.mlp.up_proj,-0.0032,0.2584,-4.9258,2.5215
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.19.mlp.down_proj,-0.0014,0.0745,-2.2461,0.8677
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.20.input_layernorm,-0.0062,0.4344,-6.7500,6.3984
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.20.self_attn.q_proj,0.0407,1.0783,-12.9141,12.1094
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.20.self_attn.k_proj,-0.0447,1.3626,-10.2031,9.3984
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.20.self_attn.v_proj,0.0036,0.3385,-2.0137,2.1602
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.20.self_attn.o_proj,0.0002,0.0397,-0.8267,0.2812
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.20.post_attention_layernorm,-0.0023,0.2543,-6.5625,4.6953
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.20.mlp.gate_proj,-0.1936,0.3004,-3.7812,2.5977
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.20.mlp.up_proj,0.0009,0.2393,-3.9941,2.5762
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.20.mlp.down_proj,-0.0010,0.0645,-1.9492,0.8643
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.21.input_layernorm,-0.0061,0.4419,-6.8086,6.9805
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.21.self_attn.q_proj,0.0249,1.1124,-13.9688,16.8438
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.21.self_attn.k_proj,0.0088,1.4112,-10.6016,12.1719
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.21.self_attn.v_proj,0.0059,0.3910,-1.9639,2.2012
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.21.self_attn.o_proj,0.0004,0.0519,-1.1816,0.3230
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.21.post_attention_layernorm,-0.0018,0.2504,-6.5898,4.9609
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.21.mlp.gate_proj,-0.1649,0.3029,-4.3086,2.0879
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.21.mlp.up_proj,-0.0005,0.2366,-4.3359,1.8408
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.21.mlp.down_proj,-0.0002,0.0564,-0.7402,0.4404
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.22.input_layernorm,-0.0046,0.4211,-6.1250,6.6484
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.22.self_attn.q_proj,-0.0066,1.2309,-17.9688,17.3125
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.22.self_attn.k_proj,0.0125,1.3739,-8.5938,12.3672
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.22.self_attn.v_proj,-0.0025,0.3838,-2.2148,3.1348
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.22.self_attn.o_proj,0.0014,0.0613,-1.0693,0.4329
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.22.post_attention_layernorm,0.0003,0.2593,-6.9141,5.7266
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.22.mlp.gate_proj,-0.1880,0.3357,-5.4531,3.5195
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.22.mlp.up_proj,0.0011,0.2479,-2.9434,2.3672
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.22.mlp.down_proj,-0.0012,0.0644,-1.3535,0.6724
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.23.input_layernorm,-0.0038,0.4235,-7.6055,7.6250
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.23.self_attn.q_proj,0.0250,1.0374,-5.8555,12.2266
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.23.self_attn.k_proj,-0.0037,1.3791,-10.7109,11.1484
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.23.self_attn.v_proj,0.0056,0.3234,-1.9902,2.0859
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.23.self_attn.o_proj,0.0008,0.0503,-1.4238,0.3440
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.23.post_attention_layernorm,0.0001,0.2712,-7.2969,6.2305
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.23.mlp.gate_proj,-0.2292,0.3877,-4.1445,3.5820
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.23.mlp.up_proj,0.0006,0.2742,-3.0430,2.8867
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.23.mlp.down_proj,-0.0006,0.0844,-1.6777,0.7446
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.24.input_layernorm,-0.0029,0.4500,-6.8516,6.6758
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.24.self_attn.q_proj,-0.0091,1.0429,-13.8672,11.4531
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.24.self_attn.k_proj,-0.0547,1.4231,-13.1406,9.6016
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.24.self_attn.v_proj,0.0006,0.4623,-3.0684,2.7402
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.24.self_attn.o_proj,-0.0008,0.1017,-3.0664,0.5483
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.24.post_attention_layernorm,-0.0005,0.2855,-7.2109,7.5508
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.24.mlp.gate_proj,-0.2403,0.4201,-5.2031,7.0586
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.24.mlp.up_proj,-0.0013,0.3100,-5.1016,2.2969
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.24.mlp.down_proj,-0.0007,0.1036,-0.9692,0.9272
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.25.input_layernorm,-0.0029,0.4157,-5.6758,6.3281
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.25.self_attn.q_proj,0.0189,1.0242,-8.8516,8.9922
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.25.self_attn.k_proj,0.0466,1.3568,-11.3203,16.1875
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.25.self_attn.v_proj,0.0108,0.3911,-1.9199,2.2051
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.25.self_attn.o_proj,0.0021,0.0981,-1.7949,1.0156
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.25.post_attention_layernorm,0.0008,0.3235,-9.0156,9.0156
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.25.mlp.gate_proj,-0.2824,0.5515,-5.9883,9.0000
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.25.mlp.up_proj,0.0010,0.4423,-7.4844,6.1992
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.25.mlp.down_proj,-0.0000,0.1951,-1.4141,7.5820
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.26.input_layernorm,-0.0012,0.4322,-6.1602,6.7500
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.26.self_attn.q_proj,-0.0312,1.1728,-13.2109,9.0156
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.26.self_attn.k_proj,-0.0252,1.4376,-8.3438,11.2500
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.26.self_attn.v_proj,0.0040,0.4714,-2.5312,3.0430
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.26.self_attn.o_proj,0.0030,0.1219,-1.9053,1.2119
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.26.post_attention_layernorm,0.0033,0.3490,-7.8984,9.7969
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.26.mlp.gate_proj,-0.2979,0.6573,-7.5352,20.3125
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.26.mlp.up_proj,0.0080,0.5954,-7.0742,7.9844
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.26.mlp.down_proj,0.0003,0.2842,-7.8633,7.0586
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.27.input_layernorm,0.0036,0.4092,-4.0664,6.1250
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.27.self_attn.q_proj,-0.0014,1.3715,-10.9531,13.8281
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.27.self_attn.k_proj,-0.0431,1.6402,-15.3203,12.9219
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.27.self_attn.v_proj,-0.0051,0.4561,-4.0586,2.7617
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.27.self_attn.o_proj,0.0055,0.2648,-3.8066,3.9258
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.27.post_attention_layernorm,0.0070,0.3573,-10.3359,10.1875
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.27.mlp.gate_proj,-0.0068,0.8723,-25.7812,12.9688
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.27.mlp.up_proj,0.0148,1.0538,-22.7812,17.4844
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.27.mlp.down_proj,0.0436,2.4883,-214.2500,203.1250
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.norm,0.0443,1.0292,-24.0625,15.6016
pruned,Llama-3.2-3b-Instruct,UOT,50pct,lm_head,-2.2598,1.5263,-10.1250,10.0859
raw,Llama-3.1-8b-Instruct,None,0%,model.embed_tokens,-0.0001,0.0100,-0.0444,0.0425
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.0.input_layernorm,-0.0003,0.1412,-2.7500,2.1875
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.0.self_attn.q_proj,-0.0293,1.2374,-10.7500,7.1250
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.0.self_attn.k_proj,0.0240,1.4759,-9.5625,8.2500
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.0.self_attn.v_proj,0.0004,0.0421,-0.3164,0.4434
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.0.self_attn.o_proj,0.0000,0.0102,-0.4297,0.2061
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.0.post_attention_layernorm,-0.0004,0.1241,-0.8438,1.3672
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.0.mlp.gate_proj,-0.0277,0.1393,-3.0469,1.3281
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.0.mlp.up_proj,0.0004,0.1093,-1.7500,0.9453
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.0.mlp.down_proj,-0.0001,0.0286,-1.4219,0.7148
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.1.input_layernorm,-0.0039,0.1992,-5.1875,2.9375
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.1.self_attn.q_proj,0.0120,1.2116,-6.3125,8.8750
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.1.self_attn.k_proj,0.0590,1.9278,-7.3750,11.8125
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.1.self_attn.v_proj,-0.0004,0.0502,-0.3203,1.8516
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.1.self_attn.o_proj,-0.0001,0.0259,-0.5078,0.8203
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.1.post_attention_layernorm,-0.0019,0.1455,-2.3750,2.4688
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.1.mlp.gate_proj,-0.0460,0.1584,-7.9062,17.2500
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.1.mlp.up_proj,-0.0006,0.1372,-24.0000,1.7891
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.1.mlp.down_proj,-0.0074,2.3081,-260.0000,284.0000
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.2.input_layernorm,-0.0020,0.3828,-5.0312,6.4688
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.2.self_attn.q_proj,-0.0439,1.2457,-7.5312,7.9062
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.2.self_attn.k_proj,-0.0175,1.9279,-14.2500,12.7500
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.2.self_attn.v_proj,-0.0001,0.1509,-1.1328,1.2188
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.2.self_attn.o_proj,-0.0001,0.0073,-0.0869,0.1592
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.2.post_attention_layernorm,-0.0029,0.1772,-5.7188,5.2188
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.2.mlp.gate_proj,-0.0231,0.1589,-2.2812,2.2031
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.2.mlp.up_proj,0.0002,0.1346,-0.9844,1.3125
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.2.mlp.down_proj,-0.0002,0.0206,-0.1621,0.3867
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.3.input_layernorm,-0.0059,0.3347,-3.3438,3.5156
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.3.self_attn.q_proj,-0.0229,1.1096,-9.6250,7.3750
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.3.self_attn.k_proj,-0.0249,1.7819,-14.9375,15.2500
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.3.self_attn.v_proj,-0.0018,0.1875,-1.4141,1.1094
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.3.self_attn.o_proj,-0.0001,0.0163,-0.1270,0.2891
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.3.post_attention_layernorm,-0.0043,0.1985,-6.7500,6.7812
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.3.mlp.gate_proj,-0.0768,0.1992,-2.4375,2.5938
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.3.mlp.up_proj,-0.0008,0.1533,-1.7578,1.6094
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.3.mlp.down_proj,-0.0000,0.0259,-0.1758,0.4512
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.4.input_layernorm,-0.0053,0.3304,-3.4688,3.8438
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.4.self_attn.q_proj,0.0015,1.1089,-8.3125,7.7812
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.4.self_attn.k_proj,-0.0196,1.7944,-15.4375,11.2500
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.4.self_attn.v_proj,0.0051,0.1961,-1.1953,1.1406
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.4.self_attn.o_proj,0.0003,0.0209,-0.2227,0.1855
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.4.post_attention_layernorm,-0.0028,0.2253,-7.1875,8.5000
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.4.mlp.gate_proj,-0.1612,0.2472,-3.1719,1.7656
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.4.mlp.up_proj,-0.0007,0.1711,-1.5781,1.7578
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.4.mlp.down_proj,-0.0000,0.0328,-0.2100,0.3008
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.5.input_layernorm,-0.0029,0.3988,-4.6875,5.0312
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.5.self_attn.q_proj,-0.0576,1.0887,-7.4375,8.8125
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.5.self_attn.k_proj,-0.0056,1.8587,-10.6250,13.0000
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.5.self_attn.v_proj,0.0016,0.1938,-1.3594,1.2734
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.5.self_attn.o_proj,-0.0001,0.0224,-0.1885,0.1533
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.5.post_attention_layernorm,-0.0034,0.2447,-7.9062,8.9375
