type,name,pruned_on,sparsity,layer,mean,std,min,max,l2_norm,total_params,nonzero_params
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.layers.27.post_attention_layernorm.weight,0.4314,0.0585,0.0557,0.5742,24.1281,3072,3072
pruned,Llama-3.2-3b-Instruct,UOT,50pct,model.norm.weight,1.6344,0.2261,-0.0493,2.3594,91.4481,3072,3072
raw,Llama-3.1-8b-Instruct,None,0%,model.embed_tokens.weight,0.0000,0.0106,-0.1025,0.2480,240.9827,525336576,525335290
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.0.self_attn.q_proj.weight,0.0000,0.0187,-0.7461,0.6641,76.4626,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.0.self_attn.k_proj.weight,-0.0000,0.0269,-0.6445,0.6992,55.1700,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.0.self_attn.v_proj.weight,-0.0000,0.0072,-0.0610,0.0605,14.7961,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.0.self_attn.o_proj.weight,0.0000,0.0083,-0.3887,0.4629,34.1547,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.0.mlp.gate_proj.weight,0.0000,0.0128,-0.5977,0.4121,98.1158,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.0.mlp.up_proj.weight,-0.0000,0.0117,-0.1602,0.1963,89.9152,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.0.mlp.down_proj.weight,-0.0000,0.0118,-0.6133,0.6133,90.0823,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.0.input_layernorm.weight,0.0708,0.1214,-0.2109,1.0859,8.9945,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.0.post_attention_layernorm.weight,0.1338,0.0120,-0.0001,0.2344,8.5954,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.1.self_attn.q_proj.weight,-0.0000,0.0194,-0.5352,0.4746,79.3641,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.1.self_attn.k_proj.weight,0.0000,0.0274,-0.3555,0.3516,56.1734,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.1.self_attn.v_proj.weight,0.0000,0.0089,-0.0967,0.0771,18.3064,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.1.self_attn.o_proj.weight,-0.0000,0.0096,-0.3926,0.4141,39.2147,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.1.mlp.gate_proj.weight,-0.0000,0.0130,-0.4512,0.5273,99.3857,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.1.mlp.up_proj.weight,0.0000,0.0119,-0.4629,0.4258,91.5113,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.1.mlp.down_proj.weight,-0.0000,0.0119,-0.6172,0.7070,91.3712,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.1.input_layernorm.weight,0.1052,0.0812,-0.0125,0.8906,8.5055,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.1.post_attention_layernorm.weight,0.1669,0.0222,-0.0001,0.2812,10.7730,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.2.self_attn.q_proj.weight,-0.0000,0.0187,-0.2617,0.2539,76.6042,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.2.self_attn.k_proj.weight,-0.0000,0.0280,-0.3145,0.3496,57.3756,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.2.self_attn.v_proj.weight,-0.0000,0.0074,-0.0503,0.0586,15.1436,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.2.self_attn.o_proj.weight,-0.0000,0.0088,-0.3398,0.3457,35.9448,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.2.mlp.gate_proj.weight,-0.0000,0.0133,-0.2734,0.3242,101.8112,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.2.mlp.up_proj.weight,-0.0000,0.0119,-0.2480,0.2471,91.0822,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.2.mlp.down_proj.weight,0.0000,0.0119,-0.6055,0.4160,91.4701,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.2.input_layernorm.weight,0.3053,0.0984,-0.0012,0.8438,20.5290,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.2.post_attention_layernorm.weight,0.2082,0.0296,-0.0001,0.2295,13.4585,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.3.self_attn.q_proj.weight,-0.0000,0.0188,-0.2188,0.2100,76.8632,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.3.self_attn.k_proj.weight,-0.0000,0.0279,-0.2734,0.2832,57.2265,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.3.self_attn.v_proj.weight,-0.0000,0.0087,-0.0918,0.1357,17.8189,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.3.self_attn.o_proj.weight,0.0000,0.0100,-0.3770,0.3008,41.0136,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.3.mlp.gate_proj.weight,-0.0000,0.0140,-0.3711,0.5078,107.2516,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.3.mlp.up_proj.weight,0.0000,0.0117,-0.2266,0.2754,89.6512,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.3.mlp.down_proj.weight,-0.0000,0.0117,-0.5469,0.3906,89.4615,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.3.input_layernorm.weight,0.3462,0.0358,0.0024,0.6445,22.2752,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.3.post_attention_layernorm.weight,0.2334,0.0278,-0.0001,0.2617,15.0454,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.4.self_attn.q_proj.weight,-0.0000,0.0186,-0.3223,0.3301,76.0310,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.4.self_attn.k_proj.weight,-0.0000,0.0276,-0.3359,0.3359,56.4327,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.4.self_attn.v_proj.weight,-0.0000,0.0093,-0.0732,0.0742,19.1140,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.4.self_attn.o_proj.weight,-0.0000,0.0102,-0.3574,0.2754,41.8255,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.4.mlp.gate_proj.weight,-0.0000,0.0147,-0.3164,0.3926,112.4603,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.4.mlp.up_proj.weight,-0.0000,0.0115,-0.2852,0.3047,87.7562,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.4.mlp.down_proj.weight,0.0000,0.0114,-0.6562,0.5078,87.5613,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.4.input_layernorm.weight,0.3062,0.0523,-0.0222,0.7031,19.8780,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.4.post_attention_layernorm.weight,0.2563,0.0257,0.0000,0.2793,16.4830,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.5.self_attn.q_proj.weight,-0.0000,0.0185,-0.2578,0.2236,75.7370,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.5.self_attn.k_proj.weight,-0.0000,0.0276,-0.4980,0.5273,56.5976,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.5.self_attn.v_proj.weight,-0.0000,0.0078,-0.1069,0.1357,15.9791,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.5.self_attn.o_proj.weight,0.0000,0.0095,-0.3477,0.2871,38.7718,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.5.mlp.gate_proj.weight,0.0000,0.0146,-0.4180,0.3086,112.2578,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.5.mlp.up_proj.weight,0.0000,0.0115,-0.3555,0.4277,88.2699,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.5.mlp.down_proj.weight,-0.0000,0.0115,-0.6016,0.5820,87.9647,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.5.input_layernorm.weight,0.3550,0.0709,0.0811,0.8203,23.1702,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.5.post_attention_layernorm.weight,0.2760,0.0281,-0.0000,0.3066,17.7530,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.6.self_attn.q_proj.weight,0.0000,0.0188,-0.2480,0.2734,77.2061,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.6.self_attn.k_proj.weight,-0.0000,0.0276,-0.2871,0.2656,56.6072,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.6.self_attn.v_proj.weight,0.0000,0.0084,-0.0522,0.0596,17.2985,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.6.self_attn.o_proj.weight,0.0000,0.0099,-0.3594,0.6953,40.4367,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.6.mlp.gate_proj.weight,0.0000,0.0147,-0.3203,0.4668,112.6330,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.6.mlp.up_proj.weight,0.0000,0.0115,-0.2168,0.3008,88.2405,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.6.mlp.down_proj.weight,-0.0000,0.0115,-0.6602,0.5469,87.8963,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.6.input_layernorm.weight,0.3558,0.0505,0.0879,0.7969,23.0024,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.6.post_attention_layernorm.weight,0.2857,0.0263,-0.0001,0.3301,18.3621,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.7.self_attn.q_proj.weight,-0.0000,0.0181,-0.2539,0.2305,74.2685,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.7.self_attn.k_proj.weight,0.0000,0.0279,-0.2676,0.2236,57.0900,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.7.self_attn.v_proj.weight,0.0000,0.0083,-0.0581,0.0781,17.0786,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.7.self_attn.o_proj.weight,-0.0000,0.0100,-0.2773,0.3184,41.0703,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.7.mlp.gate_proj.weight,0.0000,0.0144,-0.3027,0.4102,110.5858,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.7.mlp.up_proj.weight,-0.0000,0.0117,-0.2871,0.2754,89.3519,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.7.mlp.down_proj.weight,0.0000,0.0116,-0.6406,0.5195,89.0512,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.7.input_layernorm.weight,0.3672,0.0456,0.0918,0.8633,23.6805,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.7.post_attention_layernorm.weight,0.2874,0.0255,0.0386,0.3223,18.4636,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.8.self_attn.q_proj.weight,-0.0000,0.0181,-0.4531,0.4043,74.2866,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.8.self_attn.k_proj.weight,-0.0000,0.0274,-0.4551,0.4414,56.1898,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.8.self_attn.v_proj.weight,-0.0000,0.0088,-0.0693,0.0854,18.0067,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.8.self_attn.o_proj.weight,-0.0000,0.0102,-0.3926,0.3887,41.9457,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.8.mlp.gate_proj.weight,-0.0000,0.0145,-0.3262,0.3008,110.8970,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.8.mlp.up_proj.weight,-0.0000,0.0116,-0.2930,0.2773,89.0511,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.8.mlp.down_proj.weight,0.0000,0.0116,-0.6406,0.7344,88.8794,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.8.input_layernorm.weight,0.3941,0.0526,0.1279,0.9414,25.4439,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.8.post_attention_layernorm.weight,0.2924,0.0280,0.0000,0.3594,18.7975,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.9.self_attn.q_proj.weight,-0.0000,0.0181,-0.2148,0.2490,74.1692,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.9.self_attn.k_proj.weight,-0.0000,0.0273,-0.2891,0.3691,55.8994,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.9.self_attn.v_proj.weight,0.0000,0.0102,-0.0977,0.0840,20.8523,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.9.self_attn.o_proj.weight,0.0000,0.0110,-0.3574,0.2852,44.8665,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.9.mlp.gate_proj.weight,-0.0000,0.0146,-0.3184,0.4805,112.2276,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.9.mlp.up_proj.weight,-0.0000,0.0117,-0.3047,0.2070,89.9357,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.9.mlp.down_proj.weight,0.0000,0.0116,-0.7070,0.6523,89.1970,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.9.input_layernorm.weight,0.3995,0.0586,0.1348,0.9492,25.8383,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.9.post_attention_layernorm.weight,0.2937,0.0282,0.0664,0.4004,18.8827,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.10.self_attn.q_proj.weight,0.0000,0.0184,-0.3789,0.3652,75.4715,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.10.self_attn.k_proj.weight,0.0000,0.0276,-0.4375,0.3750,56.5896,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.10.self_attn.v_proj.weight,0.0000,0.0088,-0.0645,0.0605,18.0265,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.10.self_attn.o_proj.weight,-0.0000,0.0102,-0.4062,0.5156,41.6884,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.10.mlp.gate_proj.weight,-0.0000,0.0143,-0.2754,0.3457,109.6567,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.10.mlp.up_proj.weight,0.0000,0.0119,-0.2461,0.2402,91.2428,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.10.mlp.down_proj.weight,-0.0000,0.0118,-0.7070,0.5078,90.3918,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.10.input_layernorm.weight,0.4148,0.0585,0.1123,1.0078,26.8118,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.10.post_attention_layernorm.weight,0.2982,0.0318,0.0669,0.3867,19.1910,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.11.self_attn.q_proj.weight,-0.0000,0.0175,-0.1504,0.2021,71.8554,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.11.self_attn.k_proj.weight,-0.0000,0.0273,-0.2910,0.3125,55.9988,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.11.self_attn.v_proj.weight,0.0000,0.0086,-0.0723,0.0684,17.7088,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.11.self_attn.o_proj.weight,-0.0000,0.0104,-0.2773,0.2637,42.4522,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.11.mlp.gate_proj.weight,-0.0000,0.0141,-0.3867,0.3750,108.2464,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.11.mlp.up_proj.weight,0.0000,0.0120,-0.2314,0.1904,91.7739,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.11.mlp.down_proj.weight,0.0000,0.0119,-0.5039,0.5938,91.0140,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.11.input_layernorm.weight,0.4216,0.0626,0.1367,1.0625,27.2748,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.11.post_attention_layernorm.weight,0.3024,0.0284,0.0854,0.3848,19.4365,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.12.self_attn.q_proj.weight,0.0000,0.0177,-0.2520,0.2109,72.6364,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.12.self_attn.k_proj.weight,-0.0000,0.0267,-0.2227,0.2305,54.6238,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.12.self_attn.v_proj.weight,-0.0000,0.0101,-0.0679,0.0977,20.7726,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.12.self_attn.o_proj.weight,-0.0000,0.0109,-0.3516,0.4590,44.7743,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.12.mlp.gate_proj.weight,-0.0000,0.0140,-0.4258,0.4238,106.9467,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.12.mlp.up_proj.weight,0.0000,0.0122,-0.2773,0.3281,93.4929,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.12.mlp.down_proj.weight,-0.0000,0.0120,-0.9141,0.7266,92.3315,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.12.input_layernorm.weight,0.3927,0.0562,0.1230,0.9180,25.3884,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.12.post_attention_layernorm.weight,0.2995,0.0220,0.0684,0.4043,19.2199,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.13.self_attn.q_proj.weight,-0.0000,0.0179,-0.1777,0.1670,73.3008,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.13.self_attn.k_proj.weight,0.0000,0.0274,-0.3926,0.3066,56.1687,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.13.self_attn.v_proj.weight,0.0000,0.0094,-0.0742,0.0996,19.3445,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.13.self_attn.o_proj.weight,-0.0000,0.0107,-0.7773,0.4727,43.8449,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.13.mlp.gate_proj.weight,-0.0000,0.0140,-0.3926,0.4844,107.0439,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.13.mlp.up_proj.weight,-0.0000,0.0123,-0.2832,0.3652,93.8762,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.13.mlp.down_proj.weight,-0.0000,0.0121,-0.7422,0.9102,92.3886,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.13.input_layernorm.weight,0.4510,0.0708,0.1206,1.0078,29.2202,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.13.post_attention_layernorm.weight,0.3103,0.0207,0.0864,0.4473,19.9057,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.14.self_attn.q_proj.weight,-0.0000,0.0175,-0.3320,0.3359,71.8651,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.14.self_attn.k_proj.weight,-0.0000,0.0272,-0.3730,0.3535,55.6523,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.14.self_attn.v_proj.weight,-0.0000,0.0094,-0.0771,0.0879,19.1614,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.14.self_attn.o_proj.weight,-0.0000,0.0107,-0.2207,0.2031,43.6346,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.14.mlp.gate_proj.weight,-0.0000,0.0143,-0.3809,0.4883,109.4022,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.14.mlp.up_proj.weight,0.0000,0.0122,-0.4570,0.3613,93.6620,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.14.mlp.down_proj.weight,-0.0000,0.0120,-0.8203,0.4531,92.2977,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.14.input_layernorm.weight,0.4469,0.0597,0.1216,1.0078,28.8540,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.14.post_attention_layernorm.weight,0.3270,0.0190,0.0708,0.4453,20.9636,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.15.self_attn.q_proj.weight,-0.0000,0.0192,-0.4297,0.3965,78.6103,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.15.self_attn.k_proj.weight,-0.0000,0.0267,-0.4004,0.3301,54.6584,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.15.self_attn.v_proj.weight,-0.0000,0.0102,-0.1416,0.1226,20.8712,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.15.self_attn.o_proj.weight,-0.0000,0.0111,-0.4668,0.4316,45.3226,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.15.mlp.gate_proj.weight,-0.0001,0.0146,-0.3789,0.3809,111.9222,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.15.mlp.up_proj.weight,0.0000,0.0122,-0.2812,0.2734,93.1178,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.15.mlp.down_proj.weight,0.0000,0.0120,-0.6328,0.5664,92.0538,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.15.input_layernorm.weight,0.4458,0.0438,0.1079,0.9570,28.6652,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.15.post_attention_layernorm.weight,0.3419,0.0224,0.0762,0.5156,21.9318,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.16.self_attn.q_proj.weight,-0.0000,0.0186,-0.3809,0.4023,76.0135,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.16.self_attn.k_proj.weight,0.0000,0.0270,-0.3398,0.3633,55.2441,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.16.self_attn.v_proj.weight,0.0000,0.0096,-0.1367,0.0986,19.7028,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.16.self_attn.o_proj.weight,0.0000,0.0108,-0.4570,0.4824,44.2635,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.16.mlp.gate_proj.weight,-0.0000,0.0149,-0.3242,0.4863,114.3688,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.16.mlp.up_proj.weight,-0.0000,0.0120,-0.2676,0.2539,91.9909,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.16.mlp.down_proj.weight,-0.0000,0.0119,-0.8086,0.5938,90.9786,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.16.input_layernorm.weight,0.4291,0.0493,0.0864,0.9922,27.6412,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.16.post_attention_layernorm.weight,0.3608,0.0291,0.0811,0.4961,23.1695,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.17.self_attn.q_proj.weight,0.0000,0.0186,-0.1914,0.2070,76.3868,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.17.self_attn.k_proj.weight,0.0000,0.0270,-0.3613,0.3418,55.2288,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.17.self_attn.v_proj.weight,-0.0000,0.0105,-0.0776,0.0693,21.5988,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.17.self_attn.o_proj.weight,0.0000,0.0112,-0.4688,0.4551,45.8886,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.17.mlp.gate_proj.weight,-0.0000,0.0151,-0.2930,0.3984,115.4137,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.17.mlp.up_proj.weight,-0.0000,0.0120,-0.3164,0.2637,91.7235,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.17.mlp.down_proj.weight,0.0000,0.0119,-0.6172,0.5703,90.9424,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.17.input_layernorm.weight,0.4462,0.0409,0.0918,0.9609,28.6784,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.17.post_attention_layernorm.weight,0.3732,0.0308,0.0674,0.4863,23.9649,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.18.self_attn.q_proj.weight,0.0000,0.0184,-0.2139,0.1914,75.2395,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.18.self_attn.k_proj.weight,-0.0000,0.0276,-0.2832,0.2773,56.5540,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.18.self_attn.v_proj.weight,0.0000,0.0096,-0.0781,0.0869,19.7303,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.18.self_attn.o_proj.weight,0.0000,0.0109,-0.2891,0.8281,44.8126,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.18.mlp.gate_proj.weight,-0.0000,0.0151,-0.5156,0.3984,115.7072,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.18.mlp.up_proj.weight,0.0000,0.0119,-0.2178,0.2363,91.3087,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.18.mlp.down_proj.weight,-0.0000,0.0118,-0.7891,0.4570,90.7326,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.18.input_layernorm.weight,0.4592,0.0404,0.0645,0.9961,29.5037,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.18.post_attention_layernorm.weight,0.3880,0.0366,0.0669,0.4453,24.9392,4096,4096
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.19.self_attn.q_proj.weight,-0.0000,0.0183,-0.2656,0.1973,75.1590,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.19.self_attn.k_proj.weight,0.0000,0.0265,-0.3027,0.3027,54.1849,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.19.self_attn.v_proj.weight,0.0000,0.0102,-0.0845,0.1025,20.7955,4194304,4194304
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.19.self_attn.o_proj.weight,0.0000,0.0111,-0.5703,0.3848,45.3708,16777216,16777216
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.19.mlp.gate_proj.weight,-0.0000,0.0152,-0.4688,0.3496,116.3372,58720256,58720256
raw,Llama-3.1-8b-Instruct,None,0%,model.layers.19.mlp.up_proj.weight,-0.0000,0.0119,-0.2461,0.2793,91.0093,58720256,58720256
